year,program_group,university,avg_ege_paid,ege_change_prev_year,enrolled_paid,cost_of_education_rub,avg_ege_budget,enrolled_budget,ege_excludes_individual,gdp_per_capita_usd,gdp_usd_billion,gdp_rub_billion,inflation_rate_percent,mrot_rub,avg_salary_rub,real_salary_growth_percent,cpi_index,base_cpi,base_inflation_percent,gdp_deflator,population_million,unemployment_rate_percent
2018,Сфера обслуживания,Балтийский федеральный ун-т. им. И. Канта,64.2,1.0,21,115.3,74.6,75,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Философия,Балтийский федеральный ун-т. им. И. Канта,63.9,-0.2,8,143.0,74.6,74,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Геодезия и землеустройство,Балтийский федеральный ун-т. им. И. Канта,57.4,0.2,2,129.0,74.6,62,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Информатика и вычислительная техника,Балтийский федеральный ун-т. им. И. Канта,58.0,-0.7,9,139.0,74.6,69,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Физика,Балтийский федеральный ун-т. им. И. Канта,71.7,0.2,1,156.2,74.6,69,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Политология,Балтийский федеральный ун-т. им. И. Канта,65.5,0.4,4,115.8,74.6,79,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Педагогическое образование,Балтийский федеральный ун-т. им. И. Канта,65.5,7.6,17,115.8,74.6,67,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Математика,Балтийский федеральный ун-т. им. И. Канта,61.6,2.1,14,117.4,74.6,74,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Экономика,Барнаульский филиал Финансового ун-т.а при Правительстве РФ,59.5,0.2,26,92.7,74.6,82,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Менеджмент,Барнаульский филиал Финансового ун-т.а при Правительстве РФ,55.7,0.2,10,92.7,74.6,73,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Экономика,"Башкирский гос. аграрный ун-т., г. Уфа",58.4,6.4,37,77.7,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Лесное дело,"Башкирский гос. аграрный ун-т., г. Уфа",72.3,0.2,2,90.6,74.6,55,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Пищевые технологии,"Башкирский гос. аграрный ун-т., г. Уфа",63.0,14.2,2,90.6,74.6,57,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Сельское и рыбное хозяйство,"Башкирский гос. аграрный ун-т., г. Уфа",75.0,28.7,6,90.6,74.6,56,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Здравоохранение,"Башкирский гос. медицинский ун-т., г. Уфа",65.0,-1.3,396,141.5,74.6,75,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Биология,"Башкирский гос. медицинский ун-т., г. Уфа",65.4,11.0,7,125.2,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Международные отношения,"Башкирский гос. ун-т., г. Уфа",72.1,4.6,33,98.1,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,История,"Башкирский гос. ун-т., г. Уфа",66.4,4.5,11,98.1,74.6,77,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Бизнес-информатика,"Башкирский гос. ун-т., г. Уфа",68.8,5.3,7,98.1,74.6,77,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Религиоведение и теология,"Башкирский гос. ун-т., г. Уфа",62.5,5.5,2,98.1,74.6,64,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,География,"Башкирский гос. ун-т., г. Уфа",62.3,0.2,3,109.9,74.6,68,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Философия,"Башкирский гос. ун-т., г. Уфа",63.9,9.2,2,98.1,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Экономика,"Башкирский гос. ун-т., г. Уфа",67.2,1.1,64,103.6,74.6,80,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Психология,"Башкирский гос. ун-т., г. Уфа",64.1,3.0,15,109.9,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Математика,"Башкирский гос. ун-т., г. Уфа",62.2,8.9,19,98.1,74.6,69,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Филология,"Башкирский гос. ун-т., г. Уфа",71.3,0.7,56,98.9,74.6,71,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Химическая и биотехнологии,"Башкирский гос. ун-т., г. Уфа",64.9,4.2,4,109.9,74.6,64,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Социология,"Башкирский гос. ун-т., г. Уфа",67.9,2.3,7,98.1,74.6,72,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Библиотеки и архивы,"Башкирский гос. ун-т., г. Уфа",65.5,1.6,2,98.1,74.6,70,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Государственное и муниципальное управление,"Башкирский гос. ун-т., г. Уфа",69.4,8.4,6,98.1,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Геология,"Башкирский гос. ун-т., г. Уфа",61.3,5.2,5,109.9,74.6,69,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Социальная работа,"Башкирский гос. ун-т., г. Уфа",62.1,3.1,2,98.1,74.6,71,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Востоковедение и африканистика,"Башкирский гос. ун-т., г. Уфа",52.5,-3.7,4,98.1,74.6,66,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Информатика и вычислительная техника,"Башкирский гос. ун-т., г. Уфа",62.3,9.5,11,109.9,74.6,68,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Журналистика и литературное творчество,"Башкирский гос. ун-т., г. Уфа",70.0,6.2,28,109.9,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Издательское дело,"Башкирский гос. ун-т., г. Уфа",67.0,4.8,2,109.9,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Реклама и связи с общественностью,"Башкирский гос. ун-т., г. Уфа",65.1,3.0,6,109.9,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Менеджмент,"Башкирский гос. ун-т., г. Уфа",68.1,2.8,14,98.1,74.6,78,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Педагогическое образование,"Башкирский гос. ун-т., г. Уфа",67.5,0.2,6,104.0,74.6,68,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Сфера обслуживания,"Башкирский гос. ун-т., г. Уфа",66.0,1.7,9,98.1,74.6,75,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Юриспруденция,"Башкирский гос. ун-т., г. Уфа",68.7,2.2,180,120.0,74.6,87,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Биология,"Башкирский гос. ун-т., г. Уфа",61.6,1.3,6,109.9,74.6,66,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Химия,"Башкирский гос. ун-т., г. Уфа",62.0,7.4,1,109.9,74.6,65,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Лингвистика и иностранные языки,"Башкирский гос. ун-т., г. Уфа",70.9,0.1,70,100.5,74.6,81,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Экология,"Башкирский гос. ун-т., г. Уфа",62.0,0.2,1,109.9,74.6,63,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Юриспруденция,Башкирский ин-т. социальных технологий (филиал) Академии труда и социальных отношений,55.8,0.2,26,78.8,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Пищевые технологии,Башкирский ин-т. технологий и управления (филиал) Московского государственного ун-т.а технологий и управления им. К.Г. Разумовского,68.7,0.2,6,99.0,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Геодезия и землеустройство,Белгородский гос. аграрный ун-т. им. В.Я. Горина,43.3,0.2,3,120.2,74.6,55,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Сельское и рыбное хозяйство,Белгородский гос. аграрный ун-т. им. В.Я. Горина,47.5,0.6,41,120.2,74.6,55,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Профессиональное обучение,Белгородский гос. аграрный ун-т. им. В.Я. Горина,57.3,-0.9,13,107.1,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Информатика и вычислительная техника,Белгородский гос. аграрный ун-т. им. В.Я. Горина,39.7,-4.8,1,120.2,74.6,58,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Экономика,Белгородский гос. аграрный ун-т. им. В.Я. Горина,53.2,-0.4,41,107.1,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Дизайн,Белгородский гос. ин-т. искусств и культуры,61.8,-8.9,32,57.6,74.6,63,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Сфера обслуживания,Белгородский гос. ин-т. искусств и культуры,50.7,-2.3,1,79.3,74.6,62,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Издательское дело,Белгородский гос. ин-т. искусств и культуры,60.1,4.4,2,49.9,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Социальная работа,Белгородский гос. ин-т. искусств и культуры,56.1,-2.6,14,49.1,74.6,71,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Библиотеки и архивы,Белгородский гос. ин-т. искусств и культуры,54.2,-3.8,5,49.1,74.6,70,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Юриспруденция,Белгородский гос. национальный исследовательский ун-т.,63.2,0.0,213,79.8,74.6,81,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Реклама и связи с общественностью,Белгородский гос. национальный исследовательский ун-т.,64.7,1.5,63,80.1,74.6,78,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Государственное и муниципальное управление,Белгородский гос. национальный исследовательский ун-т.,62.4,1.7,10,85.0,74.6,74,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Политология,Белгородский гос. национальный исследовательский ун-т.,70.5,8.2,2,68.8,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,История,Белгородский гос. национальный исследовательский ун-т.,63.1,-1.4,12,73.2,74.6,90,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Химия,Белгородский гос. национальный исследовательский ун-т.,52.0,0.5,3,69.0,74.6,66,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Международные отношения,Белгородский гос. национальный исследовательский ун-т.,58.5,-3.2,63,73.2,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,География,Белгородский гос. национальный исследовательский ун-т.,50.5,0.2,3,69.0,74.6,62,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Информационная безопасность,Белгородский гос. национальный исследовательский ун-т.,55.9,0.2,3,72.8,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Бизнес-информатика,Белгородский гос. национальный исследовательский ун-т.,65.5,1.2,6,71.0,74.6,74,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Социальная работа,Белгородский гос. национальный исследовательский ун-т.,58.3,0.1,7,68.8,74.6,68,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Приборостроение и оптотехника,Белгородский гос. национальный исследовательский ун-т.,44.4,-5.9,2,72.8,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Геология,Белгородский гос. национальный исследовательский ун-т.,43.0,-7.5,1,75.8,74.6,58,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Философия,Белгородский гос. национальный исследовательский ун-т.,50.1,-4.5,4,68.8,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Здравоохранение,Белгородский гос. национальный исследовательский ун-т.,55.2,0.8,269,114.3,74.6,70,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Сфера обслуживания,Белгородский гос. национальный исследовательский ун-т.,61.6,0.4,20,73.2,74.6,76,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Информатика и вычислительная техника,Белгородский гос. национальный исследовательский ун-т.,51.6,-1.9,3,70.9,74.6,66,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Психолого-педагогическое и специальное (дефектологическое) образование,Белгородский гос. национальный исследовательский ун-т.,54.0,-3.0,1,71.5,74.6,63,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Математика,Белгородский гос. национальный исследовательский ун-т.,57.0,0.2,9,69.0,74.6,65,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Педагогическое образование,Белгородский гос. национальный исследовательский ун-т.,56.6,-0.4,154,68.8,74.6,70,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Библиотеки и архивы,Белгородский гос. национальный исследовательский ун-т.,57.1,-6.2,5,73.2,74.6,68,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Психология,Белгородский гос. национальный исследовательский ун-т.,57.3,3.9,15,74.7,74.6,69,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Филология,Белгородский гос. национальный исследовательский ун-т.,65.5,3.2,48,73.2,74.6,80,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Химическая и биотехнологии,Белгородский гос. национальный исследовательский ун-т.,51.0,0.2,1,77.1,74.6,62,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Физика,Белгородский гос. национальный исследовательский ун-т.,44.0,0.2,1,69.0,74.6,52,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Менеджмент,Белгородский гос. национальный исследовательский ун-т.,63.9,5.2,9,85.0,74.6,75,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Лингвистика и иностранные языки,Белгородский гос. национальный исследовательский ун-т.,65.5,-0.5,54,80.1,74.6,85,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Биология,Белгородский гос. национальный исследовательский ун-т.,54.5,0.2,2,69.0,74.6,65,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Экономика,Белгородский гос. национальный исследовательский ун-т.,58.8,0.4,178,85.0,74.6,78,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Физическая культура,Белгородский гос. национальный исследовательский ун-т.,51.2,2.6,17,78.6,74.6,66,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Материалы,Белгородский гос. национальный исследовательский ун-т.,46.0,0.2,1,74.3,74.6,62,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Социология,Белгородский гос. национальный исследовательский ун-т.,59.7,0.2,2,68.8,74.6,69,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,"Электронная техника, радиотехника и связь",Белгородский гос. национальный исследовательский ун-т.,51.0,0.2,2,72.8,74.6,64,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Журналистика и литературное творчество,Белгородский гос. национальный исследовательский ун-т.,68.5,4.5,42,84.4,74.6,79,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Транспортные средства,Белгородский гос. технол. ун-т. им. В.Г. Шухова,73.3,0.2,3,105.9,74.6,62,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Информационная безопасность,Белгородский гос. технол. ун-т. им. В.Г. Шухова,63.9,10.0,5,105.9,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Менеджмент,Белгородский гос. технол. ун-т. им. В.Г. Шухова,66.1,-3.3,18,82.0,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Экономика,Белгородский гос. технол. ун-т. им. В.Г. Шухова,66.6,0.1,80,82.0,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Архитектура и градостроительство,Белгородский гос. технол. ун-т. им. В.Г. Шухова,67.3,3.1,37,105.9,74.6,75,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Автоматика и управление,Белгородский гос. технол. ун-т. им. В.Г. Шухова,82.0,0.2,18,105.9,74.6,68,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Геодезия и землеустройство,Белгородский гос. технол. ун-т. им. В.Г. Шухова,70.0,0.2,1,75.0,74.6,68,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Лесное дело,Белгородский гос. технол. ун-т. им. В.Г. Шухова,45.3,0.2,1,135.0,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Информатика и вычислительная техника,Белгородский гос. технол. ун-т. им. В.Г. Шухова,62.2,-0.5,14,105.9,74.6,72,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Политология,Белгородский гос. технол. ун-т. им. В.Г. Шухова,57.7,0.2,6,82.0,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Бизнес-информатика,Белгородский гос. технол. ун-т. им. В.Г. Шухова,65.7,5.7,6,82.0,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Химическая и биотехнологии,Белгородский гос. технол. ун-т. им. В.Г. Шухова,69.7,0.2,6,90.5,74.6,66,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Психология,"Белгородский ун-т. кооперации, экономики и права",59.1,0.2,9,63.5,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Государственное и муниципальное управление,"Белгородский ун-т. кооперации, экономики и права",59.8,0.2,9,70.5,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Информатика и вычислительная техника,"Белгородский ун-т. кооперации, экономики и права",65.0,0.2,28,63.5,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Юриспруденция,"Белгородский ун-т. кооперации, экономики и права",69.4,0.2,80,76.5,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Менеджмент,"Белгородский ун-т. кооперации, экономики и права",66.5,0.2,24,56.0,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Реклама и связи с общественностью,"Белгородский ун-т. кооперации, экономики и права",74.1,0.2,11,63.5,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Информационная безопасность,"Белгородский ун-т. кооперации, экономики и права",57.0,0.2,18,63.5,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Сфера обслуживания,"Белгородский ун-т. кооперации, экономики и права",72.7,0.2,35,63.5,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Экономика,"Белгородский ун-т. кооперации, экономики и права",65.6,0.2,168,73.2,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Пищевые технологии,"Белгородский ун-т. кооперации, экономики и права",72.2,0.2,29,63.5,74.6,24,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Математика,Беловский ин-т. (филиал) Кемеровского государственного ун-т.а,50.0,0.2,1,107.2,74.6,68,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Экономика,Беловский ин-т. (филиал) Кемеровского государственного ун-т.а,61.9,0.2,13,107.2,74.6,72,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Приборостроение и оптотехника,Бийский технол. ин-т. (филиал) Алтайского государственного технического ун-т.а им. И.И. Ползунова,62.3,0.2,1,97.0,74.6,49,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Транспортные средства,Бийский технол. ин-т. (филиал) Алтайского государственного технического ун-т.а им. И.И. Ползунова,39.3,2.2,1,97.0,74.6,52,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Педагогическое образование,Бирский филиал Башкирского государственного ун-т.а,61.9,0.2,3,98.1,74.6,65,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Физическая культура,Благовещенский гос. педагогический ун-т.,51.5,0.2,1,198.0,74.6,51,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Психолого-педагогическое и специальное (дефектологическое) образование,Благовещенский гос. педагогический ун-т.,50.2,0.2,9,129.0,74.6,58,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Математика,Благовещенский гос. педагогический ун-т.,51.8,0.2,5,129.0,74.6,63,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Информатика и вычислительная техника,Благовещенский гос. педагогический ун-т.,50.9,0.2,9,142.5,74.6,60,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Педагогическое образование,Благовещенский гос. педагогический ун-т.,56.9,4.3,35,129.0,74.6,62,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Экономика,Братский гос. ун-т.,42.9,-8.3,4,126.1,74.6,63,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Строительство,Братский гос. ун-т.,42.7,0.4,1,139.1,74.6,50,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Информатика и вычислительная техника,Братский гос. ун-т.,44.7,0.2,1,139.1,74.6,54,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
2018,Педагогическое образование,Братский гос. ун-т.,45.4,-2.1,3,126.1,74.6,59,False,9.42,1.57,28.8,2.2,9.49,39.0,11.0,170.1,100.2,1.9,106.92,146.9,5.2
